global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
609.8989911822504	-0.3965157547560238	371976.7794451267	0.1572247437697392	677.0495333284945	-0.1783803578970264	458396.0705803321	0.0318195520834712	665.0055987814198	-1.592671269955872	2.5366017741428504	442232.44641063473	669.9927932723247	429.7861252885671	0.89685	21.337944	0.2400284677673213	0.1878331365615002	-0.0271419118	-0.0594902005	-0.0330129163	-0.0262128277	-0.0087935927	0.0700374112	0.0275784346	-0.0618048562	-0.0021743275	-0.035797215	0.0049700281	0.0245872354	-0.0480586759	-0.0813061859	0.0097010823	-0.0701226872	0.1061619719	0.012717931	-0.0391752795	0.0406413387	0.069764468	0.0309552331	0.0693827838	-0.0151599042	0.0419052995	0.031979599	0.0682782504	0.0425194332	0.1149049052	-0.0689235287	0.1067052823	-0.0165108812	-0.0131042345	-0.0377670521	-0.0291277552	-0.1509760425	0.1036736929	0.0104054344	-0.0154057795	0.0927549899	-0.0455733868	0.0009442754	0.0019872542	-0.0423674639	-0.0313973779	0.0901425236	0.0209452199	0.036273598	0.0429454718	-0.086211283	0.0494191829	0.0013069116	-0.0268488946	0.0094952807	-0.0845104586	0.0538480106	-0.0583637704	-0.0750740501	0.0432641971	-0.0419856633	-0.0732075295	0.1743838934	0.0553959354	0.0764166618	0.088793334	-0.024232766	0.0613994197	0.016154843	0.0695841257	-0.0405043487	-0.0665636929	0.0020361108	-0.0065257336	0.019035715	-0.0018797672	0.0794462893	0.0249045709	-0.1352118529	0.0632317524	-0.0578103063	0.0087555875	-0.0455274358	0.0250491293	-0.0199289969	0.0043453456	-0.0476435554	0.0092010268	-0.0091182899	0.0103716977	0.0872474431	0.0501650547	-0.005495018	-0.0993960955	0.0164186847	-0.0317817985677919	-0.0090159879851938	8.128803934916073e-05	0.0010100827202036	-0.4140264450339117	-0.1890560093692102	0.1714178971874187	0.0357421746786109	0.5643436440220171	0.0213582060264272	0.0004561729646673	0.3184837485480491	-0.0102381118491409	0.0004040165399796	0.0001048189342355	1.632293645771685e-07	0.0009479094788398	1.3975873329994965e-07	1.9532503533606456e-14	8.985323800743412e-07	0.0009018763775657	7.80898901679998e-06	8.13381000411029e-07	6.09803094645027e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
610.0608139596051	0.1618227773547005	372174.1967290559	0.0261866112707889	683.1120073473131	6.062474018818648	466642.0145820756	36.75359122885113	664.2343282063802	-0.7712705750396935	0.5948582999220595	441207.24276778114	667.8424591672883	433.9296183684049	0.9654100000000002	22.969124	0.1180764340825573	0.0727298639728417	-0.0496651965	-0.0255295267	-0.0511274344	0.0618190688	-0.0686022922	0.0316935765	0.0059880743	0.0563156025	-0.0314790828	-0.0164902964	0.0140922228	-0.0249995381	-0.0485112451	-0.0168112174	0.0652670381	0.0215517224	0.1704408216	0.0206154839	-0.0539278806	0.0069404336	0.0201596994	-0.0672557144	-0.0009539308	-0.1298144644	-0.0204151892	0.1050465401	0.0347384486	0.0180267645	-0.060303108	-0.0635996372	-0.1082599381	-0.1353797125	-0.1407234478	-0.0097786765	0.1002193892	0.0670636078	-0.1178350402	-0.0663981487	-0.0058558093	0.028810778	-0.0105572646	0.03046398	0.0435030899	-0.0134977947	0.0091912602	0.0472879008	-0.1265381237	0.0786019579	-0.0181326313	-0.1293164049	-0.0165705487	-0.0531319237	-0.0529863463	-0.0487384262	-0.0139018207	-0.0090244376	-0.030108056	0.0183153422	-0.05071616	-0.0847375934	0.09073855	-0.0390721932	-0.0697049823	0.0375886816	0.0274953102	0.0122207592	0.0894409125	-0.0061218357	0.0625075941	-0.0533170772	-0.0727577115	0.0127319431	-0.0443179103	0.0478470736	0.0558389831	0.0898065488	0.001120938	0.0138262223	-0.0556607919	-0.0804983099	0.0249198551	-0.0471629198	0.034887659	0.129714358	0.0256933082	-0.0655850403	-0.0387037069	0.0140212756	0.119892414	0.1318644791	0.0337785814	-0.0070626986	-0.0990023658	0.021047176	-0.022667001364482	0.0091147972033098	8.307952805746593e-05	0.0005137929508574	-0.3544074077166357	0.059619037317276	0.1256046106444256	0.0035544296106387	0.6041321408278435	0.0397884968058264	0.0015831244780672	0.3649756435812333	-0.0101861789290683	5.193292007259903e-05	0.0001037582411749	2.6970281872669594e-09	0.0009462296481022	-1.679830737600003e-06	2.82183130698577e-12	8.953505469476132e-07	0.0010393456818784	0.0001374693043127	1.080239446439276e-06	1.8897809628217725e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
607.237224791279	-2.823589168326066	368737.0471722143	7.972655791488286	678.2309672587627	-4.881040088550435	459997.2449487568	23.82455234603644	662.1138206150221	-2.1205075913580917	4.496552445007294	438394.7114494216	666.6271134943927	428.41440066869416	0.903068	21.485884	0.1262113272416767	0.073922294706238	-0.0301481609	-0.0242390843	-0.0425303416	0.041797738	-0.0216684747	0.0458763364	0.0229364781	-0.001687417	0.0332946925	0.0386142305	0.0172298706	-0.0214289647	-0.00978956	-0.0822603112	0.1005091766	-0.0414291244	0.061342281	0.0573686751	0.0406054773	-0.0617749214	0.0875133496	-0.1218912802	-0.0533049948	0.0367030206	0.0800219226	0.0649558148	-0.1534029393	0.1040968959	-0.0428089623	0.031526044	-0.0015977464	-0.0345955373	0.0304539147	0.13224012	0.0237158933	-0.1768643456	0.1771364093	0.161692104	-0.0389075674	-0.0627776938	0.0294521904	0.0069835459	0.0389760713	-0.0106649643	-0.0462277186	0.1055223898	-0.0627918141	-0.0005951518	0.080891129	-0.0572206816	-0.0149951592	-0.006931035	0.0852167994	0.0295490527	-0.0308174563	0.1131806089	0.0770455401	0.0369975281	-0.0194849659	-0.0553982508	0.0807313096	0.0854494093	0.0442421725	0.0541778344	0.0648885391	0.0716593875	-0.0698316176	0.0016784231	0.0692131661	-0.0760569707	-0.0437150121	-0.0103769166	-0.0327466677	0.0242784783	-0.0226583103	0.044360139	-0.0060864225	-0.101622255	0.0231011843	-0.081757168	-0.0053294262	0.0060797767	0.0173547678	0.0027374267	0.0030011646	-0.0412789476	-0.0463475239	-0.0231765228	0.0066212164	0.173064727	0.0453368913	-0.0086286366	-0.0985109326	0.0256289373	-0.0756174708651968	-0.0529504695007147	0.0028037522203461	0.0057180019000488	-0.3507344453964265	0.0036729623202091	0.1230146511875388	1.3490652205676508e-05	0.6386681438999062	0.0345360030720627	0.0011927355081935	0.4078969980325513	-0.0101860836679722	9.526109609990509e-08	0.0001037563004909	9.07467643015535e-15	0.0012557373361705	0.0003095076880682	9.579500897338405e-08	1.576876257452583e-06	0.000647910784069	-0.0003914348978094	4.197883841129063e-07	1.5322127922305548e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
608.4616073685554	1.2243825772764012	370225.5276415261	1.4991126955380023	684.8027639028188	6.571796644056121	468954.8254489398	43.1885111308273	663.0354715983073	0.9216509832851898	0.8494405349905572	439616.0365975897	667.1441808262251	428.79132924223023	0.924682	22.000113	0.0786597462999613	0.0409003896447703	-0.0440812694	0.0013656526	-0.0506345908	0.0950452147	-0.0437329518	0.0469629142	-0.0270767743	0.0743872391	-0.057684249	0.0135495276	0.0205564839	0.0006779685	-0.0027440987	-0.0189125625	0.0595294229	0.0279800114	0.0729524761	0.064892005	-0.0386310621	0.1308086549	-0.0966891737	0.0118157238	-0.1318956181	-0.079772022	-0.0656404044	-0.0034149728	-0.0838772362	-0.0676486324	-0.0114653739	0.0131991735	-0.0131627584	-0.0546000074	-0.0060400625	0.0567844013	0.0918047195	-0.128453131	-0.0597723778	0.015080192	-0.065938468	-0.0920688216	0.0116005728	0.0212839638	0.0173138267	-0.0358899474	-0.0057942869	0.0293154187	-0.0851334974	0.000386983	0.030841223	-0.0659425006	-0.0448129584	0.0678719786	0.0701343198	-0.0084903957	0.0792910355	-0.1421269199	0.0581393244	0.0012634436	-0.0957987975	-0.0482410448	-0.0297059306	-0.0700284243	-0.0300648048	0.1002376765	-0.0072976101	-0.0576975672	-0.0527726735	-0.0099056017	0.0645652731	-0.0749530776	-0.0489680609	0.0037206042	-0.0341931434	0.0454334363	-0.0003144709	0.041749241	-0.0068385882	-0.0013549953	-0.069460335	-0.1345597257	0.0313312673	0.1292814443	-0.0431829706	0.0595184512	-0.0168648866	-0.0037821102	0.0453337063	-0.0099779985	0.0342772881	0.0837884668	0.0198451117	-0.0101924456	-0.0979222811	0.030153796	-0.058720536358507	0.0168969345066897	0.0002855063957233	0.0034481013902307	-0.3195389893383833	0.0311954560580431	0.1021051657073954	0.0009731564786693	0.6542284625582795	0.0155603186583732	0.0002421235167501	0.4280148812213701	-0.0099841295260717	0.0002019541419005	9.96828423933767e-05	4.078547543076759e-08	0.0012799277209334	2.4190384762900032e-05	5.85174714977146e-10	1.6382149708137671e-06	0.0007219069989427	7.39962148737e-05	5.211497151224555e-07	5.4754398156347804e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
608.3793307361653	-0.0822766323900623	370125.4100669845	0.0067694442374494	674.6814896867082	-10.121274216110578	455195.1125258758	102.4401917577048	663.0887299026268	0.05325830431957	0.0028364469789959	439686.6637238788	667.1166809978665	429.1496450053572	0.986513	23.471191	0.0636744583851039	0.0314211574723161	-0.0444401645	-0.0254536161	-0.0459330533	-0.0579140755	-0.0371807595	0.0139347143	0.0078232525	-0.0915369671	0.0523927515	0.0181192998	0.0347938882	0.0257705075	-0.0461688962	-0.0535206936	0.0488124798	0.0032229295	0.017152249	0.0493530057	0.0091483352	-0.0061746166	-0.0890280175	-0.0822421993	0.0452556856	0.0348385272	0.0829480928	0.0577416878	-0.1161161556	0.0151645649	-0.0239717784	0.0200644281	-0.0031071816	-0.0849709129	-0.0292746552	0.0373451428	-0.0212146045	-0.0666565265	0.034489428	0.1023673313	-0.0188667614	0.0769844939	0.0182497552	0.0298062774	-0.0008973393	-0.0592622596	0.023271052	0.0535605164	-0.0213508135	-0.0457714071	0.0958210551	-0.0502165075	0.0408455166	0.0641354396	0.0742718027	0.1231987309	-0.0215654896	0.0322597582	0.0378874475	0.0766956532	0.0401164413	-0.0110053209	0.0025660885	0.0209053848	0.004702875	-0.0299725116	-0.0030412085	0.0119480073	-0.1302414585	-0.0053033825	0.064106969	-0.0852760226	-0.041165327	-0.0222372934	-0.0424958981	0.0246044551	-0.0527703566	0.0224288651	-0.0083558075	-0.1109754306	0.0274124917	-0.0680496406	-0.0725366751	0.0572996879	-0.041537806	-0.0266495834	0.0211175823	0.0865265555	0.103294733	-0.0284806886	-0.0731278289	0.086951096	0.0292581778	-0.0117537397	-0.097236992	0.0346117057	-0.0749843445256175	-0.0162638081671105	0.0002645114560965	0.0056226519239365	-0.3148998353480721	0.0046391539903112	0.0991619063022429	2.15217497458206e-05	0.6779936610148667	0.0237651984565872	0.0005647846576809	0.4596754043763419	-0.0098282216869044	0.0001559078391673	9.659394152693796e-05	2.430725431381673e-08	0.0014688172923702	0.0001888895714368	3.5679270197577984e-08	2.157424238365725e-06	0.0007572355437605	3.5328544817800085e-05	5.734056687342602e-07	1.248106078943309e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
609.4531027855162	1.0737720493508505	371433.084494893	1.152986413967125	677.4377540382179	2.756264351509685	458921.910596345	7.596993175403106	663.9805055037789	0.8917756011520623	0.7952637228101221	440870.11168905377	667.7975029319931	431.9371282071299	0.968128	23.033792	0.0937096947767783	0.0472274231141223	-0.0616012856	-0.0201020411	-0.0456687462	-0.0638314928	-0.0639913405	0.0051421354	0.0023964088	-0.0370819769	-0.0153477512	0.0022904156	0.0529572358	0.04164691	-0.0070507229	0.0065000258	0.0766824353	0.0642443341	0.0337984868	0.0685854573	0.1022379431	0.0233802794	0.0308707828	-0.0206110681	-0.0011987456	-0.0152686927	-0.0580932227	0.0459028409	-0.0179000544	-0.0719764462	0.0814487705	-0.0101769133	-0.1288540499	0.096809869	0.0048333867	0.0135125128	0.093102231	0.03816959	0.0324401462	-0.0331665717	0.0365680665	0.0573290536	0.0099786739	0.0455918762	-0.0374834542	-0.0436910306	0.0262386925	0.039560734	-0.0909480712	-0.0183902787	0.0320512887	-0.0583198987	-0.057296118	-0.0133683155	-0.0233528161	-0.0023490111	0.0334856783	-0.0254461413	0.1562663842	-0.0001289248	-0.0372587311	-0.0256582917	-0.0706924193	0.0404574247	-0.0408863128	-0.0579828111	-0.0688990959	0.0212755653	0.0290151884	-0.0237499185	0.0548944358	-0.07900593	-0.0424916247	0.0084346006	-0.0619800954	0.034308359	0.0051781854	0.0473078939	0.0050673475	0.0375097603	-0.1164288557	-0.0850778627	0.0487731062	-0.0956930708	0.0032147135	0.1324367047	0.0636299154	0.0394858793	0.0943038935	0.0623957121	0.0171821683	0.0058265549	0.0276699649	-0.0133121339	-0.0964557418	0.0389927688	-0.0626043165000567	0.0123800280255608	0.0001532650939136	0.0039193004444392	-0.31961100063576	-0.0047111652876878	0.1021511917273917	2.2195078367915327e-05	0.7075770193891913	0.0295833583743245	0.0008751750927037	0.500665238367692	-0.0101309782912802	-0.0003027566043758	0.0001026367211383	9.16615614931651e-08	0.0009482849290065	-0.0005205323633637	2.70953941308999e-07	8.992443065808627e-07	0.0006398216497159	-0.0001174138940446	4.093717434451758e-07	1.3786022514716578e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
609.2572238713419	-0.1958789141742727	371194.3648394144	0.0383685490180921	672.8749387998839	-4.562815238333997	452760.6832649476	20.81928289917293	664.7927076699077	0.8122021661288272	0.659672358664359	441949.3441710874	669.3065014225739	428.7380127748607	1.264417	30.083122	0.7443014475104425	0.3513993157303852	-0.001500117	-0.0793630636	-0.0060326771	-0.0914943633	0.0504064103	0.0511698413	-0.0123281681	-0.0963395246	0.1648264604	-0.0205030425	-0.0325969408	0.0288959845	0.0330653365	-0.0394515208	-0.0004975442	-0.183115998	-0.0893707773	-0.0934550654	-0.086584873	-0.0104031128	-0.1070988619	-0.0826261644	0.0177563365	0.057030741	0.0350789644	-0.014100085	0.0937241011	-0.0357199129	-0.0776470067	-0.0523224814	-0.0375768999	0.0275565618	-0.0391529444	-0.0717022294	0.1113334595	-0.1501023866	-0.0139132325	0.1071401151	0.1258577858	0.0395825893	-0.0257437458	-0.0364631348	-0.0220641927	-0.0181648071	-0.0251867481	0.026345485	0.1458825327	-0.0173295976	0.1061283178	0.1549260891	0.0755694059	0.0626107339	0.1222834717	0.1199628657	-0.0268017538	-0.0175053759	0.0408773526	-0.0679464017	0.0884310297	-0.0472639468	-0.0223612063	0.0539616638	0.0039101539	0.0278489104	0.0769682981	0.0907641538	-0.0121420008	0.0343277171	0.0467517123	-0.0266550265	0.0613553652	0.009955827	-0.1098607538	0.0175514493	-0.0872278894	-0.2299428526	0.0241858392	-0.0941465772	0.0239526131	-0.0104559597	-0.0848920755	0.0083357983	0.0324888145	-0.0533200156	0.0062708211	-0.0057848617	-0.0059334538	-0.0436383803	-0.0062354446	-0.01550297	-0.06700672	-0.0148672434	-0.0955793015	0.0432872582	-0.0969626497047215	-0.0343583332046648	0.0011804950606027	0.0094017554377605	-0.0741577169574299	0.24545328367833	0.0054993669843382	0.0602473144684747	0.5616156621386637	-0.1459613572505276	0.0213047178104161	0.3154121519594496	-0.0155044672361228	-0.0053734889448425	0.000240388504276	2.887438344034563e-05	0.0012300704672678	0.0002817855382613	7.940308957321057e-08	1.5130733544444237e-06	0.0013551166341504	0.0007152949844345	1.8363410921511089e-06	5.116469147571516e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
610.1275796998298	0.8703558284878454	372255.6635103721	0.7575192681827638	680.4955874881229	7.62064868823893	463074.24459080544	58.07428642955772	664.8804632656816	0.0877555957738422	0.007701044589622	442066.0304323873	668.8282155920551	426.8218124112435	1.122718	26.711813	0.599272394060474	0.3791406133654742	-0.0342806274	-0.0270047065	0.0258634543	-0.0277254444	-0.0404626898	0.0244595524	-0.0353484105	-0.0666230649	-0.0624921194	-0.0176419991	0.0361901153	0.0045578394	-0.1150930815	0.003553007	-0.0707232189	0.0338625026	0.0394303939	0.1315814803	-0.0650614838	0.0094632377	0.0632937376	-0.0405551577	-0.0838335498	-0.008899702	0.0232678896	0.0359293145	0.1258881034	-0.0950309647	-0.0652318324	-0.0378181369	0.0163632148	-0.0616467365	0.1282456707	-0.0742298702	0.0371237794	-0.0204527732	-0.0141496416	0.1312593844	0.0635448522	-0.1165591223	-0.0122764612	0.0291212571	-0.0109397525	-0.0498026608	0.0852017504	-0.0276923782	0.0374567891	-0.079558632	-0.0363674426	-0.1926216474	0.1039728299	0.0398774971	0.0744819781	0.0249446711	0.0053977941	-0.0316866221	0.0767930753	-0.1364467518	-0.0786270629	0.0042557329	0.1044287128	-0.0047387873	-0.0545058483	0.0535949533	0.0449410115	-0.0072042255	-0.1966902151	-0.0195170059	0.0268359466	-0.0354919213	0.0388173958	-0.0270519118	-0.1118493736	-0.0422239478	0.0380260412	-0.0363477703	-0.0478201486	-0.0045684004	0.0230319125	-0.2057501429	0.048205095	0.0287037175	-0.0090805402	-0.1386619129	-0.1253993601	-0.0519294601	0.025391026	0.0108151514	-0.0862547615	-0.034940124	0.0133831757	-0.0164186847	-0.0946085359	0.047485639	-0.1614570212226596	-0.064494371517938	0.0041595239574938	0.0260683697020943	-0.4371789404121529	-0.363021223454723	0.1911254259398927	0.1317844086785639	0.6594602781838717	0.097844616045208	0.0095735688890341	0.4348878585023494	-0.015134482108134	0.0003699851279887	0.0002290525486814	1.368889949328886e-07	0.000852764952977	-0.0003773055142907	1.4235945111424506e-07	7.272080650258651e-07	0.0020860696527229	0.0007309530185725	4.35168659601144e-06	5.342923153602496e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
609.5823949929306	-0.5451847068991356	371590.6962853173	0.2972263646366963	673.221291866818	-7.274295621304873	453226.90782282734	52.91537678613525	665.6539822785751	0.7735190128935301	0.5983316633077812	443095.2241233256	669.1137763840954	426.6411717702616	0.8966769999999998	21.33382	0.2395998263907794	0.1947260506730743	-0.0283290402	-0.0472385532	0.0213399702	-0.0834179181	-0.0458219233	0.0107729442	0.0157814303	-0.11127932	0.0468603371	-0.0362973243	0.0380964534	0.0925867766	-0.0226015668	-0.0338244856	-0.0400891205	0.0331489036	0.0110776346	0.0106129858	-0.1052330717	-0.0817788443	-0.1231652307	0.06426679	-0.1623807139	-0.0696098803	0.1802503086	0.136099967	0.0322276338	0.0629356007	-0.0770233335	-0.1666499173	0.0138278564	-0.0055907715	-0.0308148679	0.0084416392	0.0974861334	0.1177172766	-0.0909467442	0.044819761	0.0182801727	0.0077323188	-0.0295274221	0.0387648401	-0.0552041425	-0.0896789512	0.0309067287	-0.028031704	-0.0158018942	-0.008214921	0.0362455191	-0.0755297293	0.0770092616	0.1211271504	0.1465299293	0.0522589734	0.0157827821	0.0341045802	-0.0949476997	-0.1461946115	-0.0942360511	0.0237030618	0.1119620329	-0.118102082	0.0597468011	-0.0658043026	0.0205783883	-0.1096624961	-0.0198367028	0.0071069174	0.0416945856	-0.0585284339	0.0502888486	-0.0129243767	-0.1056635439	0.0130827617	-0.0015395698	-0.0969279031	0.0113602151	-0.0387276641	-0.0027460936	-0.1360929898	-0.0037821075	0.0499522268	-0.0076802223	-0.0515754093	-0.0610991112	0.0308076323	0.0697612731	-0.0153560629	-0.0947386991	-0.0304338194	-0.0663164559	-0.0179660749	-0.0935444031	0.0515785898	-0.1595713479310774	0.0018856732915821	3.5557637625863712e-06	0.0254630150805409	-0.2444675004977483	0.1927114399144046	0.0597643587996165	0.0371376990738831	0.6408016318041589	-0.0186586463797127	0.0003481450847231	0.4106267313228728	-0.0151068456404222	2.763646771179913e-05	0.0002282167852035	7.637743475853158e-10	0.0012560429264913	0.0004032779735143	1.6263312392180049e-07	1.5776438331888295e-06	0.0019901027578474	-9.596689487549994e-05	3.960508986791827e-06	9.209644912045256e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
612.025622824216	2.4432278312854123	374575.3629933696	5.969362235567619	670.4740677292283	-2.747224137589683	449535.4754973778	7.547240462155377	665.1627620973449	-0.4912201812302328	0.2412972664478627	442441.500080969	668.2285837051376	424.9253943595464	0.904479	21.519451	0.1831737631643976	0.1048880982505475	-0.0559536931	-0.0328419046	-0.0020421639	-0.1460937621	-0.06313031	-0.0265574523	-0.00991081	-0.1051789211	0.0553311145	-0.0249611673	0.060124169	0.0885481393	-0.0600049526	0.0243244364	0.0213044375	0.0771375234	0.0869683849	0.123053789	-0.085231262	-0.0198174171	-0.0581217452	-0.02805101	-0.1670514632	0.0098370964	0.1242124681	0.0464192231	-0.0103161506	0.0167561968	0.0300485019	0.0776203952	-0.038219558	0.0395860181	0.1092077411	-0.0179154022	-0.0359278298	-0.006290616	0.0684761189	-0.0169878732	0.0141298367	0.0693402948	-0.0125270275	0.0580152168	-0.0457734725	-0.1003428448	0.085223426	-0.0155656671	-0.1097141609	-0.0458636171	0.0838765412	-0.1047955046	0.0623688135	0.0382392222	0.1465854034	-0.0010004564	-0.0089513529	0.0310186456	0.0223609724	-0.0747914466	0.0005375838	0.0349776053	0.0968779204	0.0287192026	0.0771947921	0.0274630214	-0.0822278563	-0.0005552652	0.0038971771	-0.0157968051	0.0493737026	-0.0687208746	0.0354371006	-0.0167663464	-0.1080056342	-0.0164744027	0.0190858824	-0.0409501134	0.0223878366	-0.0271475439	-0.0397733114	-0.1238073874	-0.0131027064	-0.13152542	0.0076502623	-0.0367309563	-0.0385714733	-0.0258281416	0.0702330225	-0.0194738223	-0.0673799386	-0.0348067126	-0.0155255357	-0.0195090322	-0.0923879533	0.0555570233	-0.145377183610023	0.0141941643210544	0.000201474300773	0.0211345255143823	-0.3386089193630113	-0.094141418865263	0.1146560002721862	0.0088626067459648	0.6417920962128392	0.0009904644086802	9.810197448622675e-07	0.4118970947612702	-0.0138977116400024	0.0012091340004198	0.0001931463888286	1.462005030971189e-06	0.0013658371097036	0.0001097941832123	1.2054762667256102e-08	1.865511010243484e-06	0.0018320766300915	-0.0001580261277558	3.356504778527427e-06	2.497225705352401e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
