global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
658.3901962147783	-1.7123687285859432	2.93220666263904	433477.65047173423	725.0744382571551	-4.361482308581003	19.02252792806508	525732.941013929	681.3648227980784	-1.239851524893993	1.5372318037819597	464258.0217466568	688.7654849084067	534.047761984295	0.852892	20.591415	0.0780430265952925	0.0472736188286644	-0.0056057338	0.0009550479	0.0060764679	-0.0358030532	0.0926142771	0.0130785771	0.0402581759	0.004394631	-0.0261750809	-0.0101495365	-0.009180592	-0.0148994774	-0.0333208382	-0.0059063309	-0.0950532901	-0.0360722504	0.0033107575	0.1616823714	0.0025871862	0.0136378735	-0.063379076	0.0372235236	0.0307748901	0.0068440567	0.0179490659	-0.0176838036	-0.00357633	0.0096588198	-0.0131681163	0.0170853984	-0.0102928289	0.0105216725	-0.0622728503	-0.1031060943	-0.0569444147	0.0596679337	0.0222124618	-0.0276123515	-0.0009107657	0.0265682091	-0.0025468905	0.0167635848	0.0270416474	0.0330703594	-0.042272595	0.0163030177	-0.0618531643	0.1004428319	0.0143301676	0.0020780427	0.0306329374	0.061539921	-0.0359720699	-0.0028818853	0.0107647999	0.0539164592	0.0232038795	-0.0140600948	-0.0133380916	0.0224728939	-0.0379080864	-0.0174138738	0.0086286366	-0.0985109326	-0.0256289373	-0.0453207971840754	0.0074155444298043	0.0020539746574	5.499029919040168e-05	-0.175398623571553	0.0295682249993234	0.0008742799296106	0.0307646771507953	0.476129040317268	-0.0346515285467248	0.2266988630334426	0.0012007284306244	-0.0053197489464805	7.74792943689e-05	6.003041055902661e-09	2.829972885358039e-05	-0.0006837053584429	4.652186595000007e-05	4.674530171635344e-07	2.164284011469776e-09	0.0008271888536471	4.1534120699000246e-06	1.7250831822391208e-11	6.842413995980034e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.4601295928275	1.0699333780491995	1.1447574334637718	434887.6625225888	718.8888474009395	-6.185590856215526	38.26153424049713	516801.17491745134	682.5467517358458	1.1819289377673383	1.396956013931829	465870.0683051543	689.6636171458457	531.044360667604	0.844256	20.3829	0.1686653030672429	0.0818666709573218	-0.0074092301	-0.0849619593	-0.0041080795	-0.0005451168	-0.0623023667	0.0770995363	0.1262626405	0.0192085052	0.0121182133	0.0485746873	-0.0029015461	-0.0165055771	-0.0406543959	0.0136714284	-0.0037630632	0.0035815571	-0.0298144717	-0.0610076822	0.010385236	-0.01810862	0.0469466146	-0.1626852965	0.0855620026	0.0200977099	-0.0051072464	0.0366965079	0.0178018353	0.0079401371	0.0228905873	0.0370068196	0.0255009641	-0.0543571665	-0.0360093421	-0.0252763879	-0.0347319809	-0.0671396174	0.0478835748	0.0238075905	0.0032412787	0.0174553401	-0.0388702515	0.0401758343	0.0653202105	0.0598631582	-0.0342411097	-0.0023035009	-0.0366744156	-0.0371651736	0.1198251395	-0.0658370016	-0.0042663771	0.042579541	-0.084034753	-0.0133525253	0.0791017181	0.1134760867	0.0480118202	-0.063550046	-0.0439131931	-0.0088524182	-0.0413216691	0.0036006127	0.0070626986	-0.0990023658	-0.021047176	-0.0489995154996876	-0.0036787183156122	0.0024009525192041	1.3532968445620666e-05	-0.2183363386023984	-0.0429377150308454	0.00184364737207	0.0476707567543011	0.4928014840018733	0.0166724436846052	0.2428533026344485	0.0002779703784163	-0.0041839573921221	0.0011357915543584	1.2900224549518705e-06	1.7505499459093163e-05	-0.0015490163882216	-0.0008653110297786	2.3994517709790903e-06	7.48763178256674e-07	0.0007207629170606	-0.0001064259365865	1.1326479978313726e-08	5.194991826097054e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.876080182125	-0.5840494107025052	0.3411137141419435	434117.68903616193	718.7284275628383	-0.1604198381012338	0.025734524456426	516570.5525869501	683.4029529077208	0.856201171875	0.7330804467201233	467039.5960429924	689.769757311491	511.56751040185577	1.291075	31.170477	0.5215497384986719	0.3100003537542155	-0.0681008269	-0.049010798	-0.0018752808	-0.0161206758	-0.1188403236	-0.0086318958	0.1099766055	0.0286012442	0.0254515147	-0.1452550404	0.0866417406	-0.0925603289	-0.0168039835	-0.1005124173	-0.0805162832	0.0050847189	-0.1449582874	0.1808765982	0.0507912031	-0.0765026956	-0.1014557687	0.1559209488	0.1063751744	0.024235842	-0.0160238657	-0.1193026938	0.0239357729	-0.1327766402	0.0529984922	-0.1625327197	0.0767783662	-0.00668861	-0.195851874	-0.0244413883	0.1263019911	-0.0997178209	-0.0680749781	-0.0470244174	-0.0276597461	0.0699411839	0.0320834393	0.025903456	0.1134126475	-0.0275941623	0.1199860817	0.2500705853	0.1003225804	0.3670776463	-0.0793251033	0.3163712083	0.0141412765	-0.0193687887	0.0074900889	0.1652975079	-0.0859208084	0.123924238	0.0625579725	0.0163456622	-0.0500704197	0.1414844195	0.0635050263	-0.0061871883	0.005495018	-0.0993960955	-0.0164186847	-0.0595870095141179	-0.0105874940144303	0.0035506117028355	0.0001120950295055	0.0176923132574557	0.2360286518598541	0.0557095244987802	0.0003130179483999	0.6748077972854958	0.1820063132836225	0.4553655632773027	0.0331262980750961	-0.0052618167458403	-0.0010778593537182	1.161780786397816e-06	2.7686715466805405e-05	-0.0018361107774975	-0.0002870943892759	3.3713027872424736e-06	8.242318835370202e-08	0.0002271710732394	-0.0004935918438212	2.436329082868119e-07	5.160669651674084e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.2331473353462	1.3570671532212373	1.8416312583519927	435907.808840337	720.484723409017	1.7562958461786593	3.0845750993044128	519098.2366657677	683.4610857602145	0.0581328524937134	0.0033794285390558	467119.0557485313	690.4073785429317	529.1150427266248	1.014335	24.48913	0.4849068099524646	0.3066233912127057	-0.0091155711	-0.0692633078	0.0084485183	-0.0026714423	-0.0787169987	0.0564013031	-0.0207236553	0.029994649	-0.0162094463	-0.0500970934	0.1112931654	0.038737228	0.0263541101	-0.0286310884	-0.0192600253	0.0068275724	-0.1751884803	-0.0197369515	-0.0740784281	0.0198531011	0.0060198636	-0.0299210909	-0.0280824099	0.0293932197	0.007997997	-0.0501534029	-0.0729290107	-0.0602117589	0.045139503	0.0125660083	0.0538647653	8.19473e-05	-0.0398608242	-0.0205163872	0.0575079304	-0.1422230163	0.0176168668	-0.088977735	-0.006465156	0.0396766271	-0.0369637692	0.0014316217	0.083946963	0.0322476257	-0.0057308644	0.0974350028	0.0191468857	0.1409898213	0.0018218075	0.0465690637	-0.0901943189	-0.0849602051	0.0020257915	0.1533240923	-0.1197389503	0.0082189513	-0.0088840286	0.00671802	0.0998557935	0.0635787041	0.0226767301	0.0035720966	0.0039259816	-0.0996917334	-0.0117537397	-0.0450491021238406	0.0145379073902773	0.0020294216021642	0.0002113507512882	-0.1887876962534846	-0.2064800095109403	0.042633994327638	0.0356407942566979	0.4644529492530438	-0.2103548480324519	0.2157165420698505	0.0442491620907559	-0.0042018137699192	0.0010600029759211	1.1236063089615882e-06	1.76552389570826e-05	-0.0018359599096484	1.508678490998519e-07	3.3707487898361613e-06	2.2761107892015685e-14	0.0002166440166337	-1.0527056605700002e-05	1.1081892077961204e-10	4.693462994318289e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.3005804843888	0.0674331490425856	0.0045472295897995	435996.8565880208	724.8219466365241	4.337223227507138	18.81150532522744	525366.8543259602	682.9050171346128	-0.5560686256017107	0.3092123163785755	466359.26242762577	689.6109036269346	536.3862183962992	0.945408	22.825027	0.2986491137213726	0.1738053464636833	-0.0034171307	0.0030652348	0.0097435071	-0.0231590204	-0.0576422699	-0.0288667764	-0.0194218773	0.0212811749	-0.0208210934	-0.0074590759	0.051870764	0.0051737002	0.0372654086	-0.0148565755	0.0131723028	-0.0058272683	-0.0840062359	-0.0040964629	-0.0793582053	-0.0419231615	-0.1139406243	-0.0214898331	-0.0169136608	0.0189226934	0.0153514979	-0.0125129216	-0.036176186	-0.0475384096	0.0154913173	0.029256848	0.0122068035	0.00181757	0.0136318078	0.0288646917	0.063697648	-0.0271579686	0.0759167581	-0.0086510279	0.0047696459	0.0005087627	0.0098190382	0.0271020282	0.0045068711	0.0065059445	0.0117745	-0.0232168787	-0.0237595877	0.012126827	0.0417843951	-0.0773799668	-0.0268450777	0.0520529444	-0.0013351416	0.0096025804	-0.1345591666	0.0520738135	-0.0328119195	-0.0080888667	-0.037613579	-0.0665585058	-0.0223050142	-0.0344330377	0.0023559765	-0.0998889875	-0.0070626986	-0.0659696019258291	-0.0209204998019885	0.0043519883782523	0.000437667311965	-0.1313348046012663	0.0574528916522183	0.0033008347592015	0.0172488308996527	0.5460932517776556	0.0816403025246117	0.2982178396370939	0.0066651389963101	-0.0066080317466585	-0.0024062179767393	5.789884951583371e-06	4.366608356484659e-05	-0.0016611018216718	0.0001748580879766	2.759259261961372e-06	3.057535093083243e-08	2.5011686498519183e-05	-0.0001916323301351	3.6722949953038926e-08	6.255844615002066e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.9630746101833	0.6624941257945238	0.4388984667122503	436872.1859981467	727.9614260305766	3.1394793940525005	9.856330865680256	529927.8377884707	683.449300826616	0.544283692003205	0.2962447373806398	467102.9468003902	690.2481197989947	532.9896306809021	0.898078	21.682333	0.6123777361507443	0.3057382073171698	-0.0024512991	0.0535382161	0.03288566	-0.0234009438	-0.0273446857	-0.0427034005	-0.0072127258	0.0269818974	0.0052763879	-0.0525777859	0.0265328203	-0.0281636967	0.0659381108	-0.0436048329	0.1137409033	-0.045240061	-0.0238481123	0.0993329534	-0.0370831351	-0.0173843306	0.0344214786	0.0368598603	-0.0132834686	0.0254168758	-0.013293163	-0.0345068202	0.0072899714	-0.0577460551	0.0072625802	-0.072392584	0.0129405851	-0.0411030401	0.054329703	0.0410076954	0.0888792752	0.0726651131	0.0335215599	-0.0185078945	0.0057988036	0.0380838207	0.0383143233	0.047214019	-0.0105801014	-0.0395866658	0.0180657156	-0.0361717905	-0.1064596762	0.0522490341	-0.0808110389	0.0588015251	0.2899712977	0.1182756676	-0.081407397	0.0451343322	-0.106182119	-0.014913757	0.1048426814	0.1062268762	0.0195060912	0.0188671849	-0.0440684928	-0.0430607949	0.0007853901	-0.0999876632	-0.0023559765	0.0015887347098981	0.0675583366357271	2.524077978435e-06	0.0045641288489862	-0.196894045615565	-0.0655592410142987	0.0042980140823709	0.0387672651988641	0.592916253074975	0.0468230012973194	0.3515496831604677	0.0021923934504887	-0.0076734056158897	-0.0010653738692311	1.1350214812406571e-06	5.8881153745967584e-05	0.0024742226674243	0.0041353244890961	6.121777807996219e-06	1.710090863011792e-05	0.0034730564722392	0.0034480447857406	1.1889012844473495e-05	1.2062121259362596e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.1562259805044	-0.8068486296789388	0.6510047112147813	435806.2427008228	726.6085223029642	-1.3529037276124427	1.8303484961876424	527959.9446832972	682.7300596353768	-0.7192411912391208	0.5173078911750695	466120.3343297253	689.6470474894013	534.388699453421	0.862162	20.815216	0.1954381148576167	0.1020942507154753	-0.0027651108	0.028181842	0.0028990031	-0.0359282453	0.0678729791	-0.0458496286	-0.0091470798	0.0171726158	-0.0257755582	-0.0228496406	0.0109825862	-0.0108913684	0.0320016535	0.0048546789	-0.0434845212	-0.0331872677	-0.0116695912	-0.0902173856	-0.081122465	-0.0532397679	-0.028441937	-0.1161072681	0.0542837701	0.0160418734	0.0161885861	-0.0174217511	-0.0133179194	-0.010330227	0.0238010806	0.0360428613	0.0066842292	0.017224294	0.0430334477	0.0095716028	-0.0240054743	-0.0929442942	0.0177808459	0.0280904265	0.0060442092	0.0162494795	0.0271656675	0.0340714276	0.0064358818	0.013738131	-0.0435631395	-0.0674093445	-0.0187126717	0.038171465	-0.009796066	-0.0151854286	0.1573732153	0.1356152122	-0.0284444577	0.0050738331	0.0159211776	0.0146765538	0.0252210055	0.0191140576	-0.0092825287	0.0136669871	-0.0329089149	0.0181365314	-0.0007853901	-0.0999876632	0.0023559765	0.0020288889187014	0.0004401542088033	4.116390244429336e-06	1.937357275272591e-07	-0.169722755090504	0.027171290525061	0.0007382790287972	0.0288058135955112	0.5583123292487926	-0.0346039238261823	0.3117126569912122	0.0011974315441682	-0.0078082187369539	-0.0001348131210642	1.8174577611070767e-08	6.096827984411796e-05	0.0008866342753375	-0.0015875883920868	7.861203382032537e-07	2.520436902688752e-06	0.0025310030594388	-0.0009420534128004	8.874646325688812e-07	6.4059764868885644e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.0814385352467	-0.0747874452576979	0.0055931619681731	435707.5054987606	724.8391717648974	-1.7693505380667602	3.1306013265571337	525391.8249248224	682.7714719888925	0.041412353515625	0.001714983023703	466176.88296187896	689.887601850609	533.2031345980821	0.8677859999999998	20.950987	0.2564477663663924	0.1215432461460055	-0.002766391	-0.0268873715	0.0032189308	0.0097700883	-0.0142945083	0.0124188333	0.1320836197	0.016397159	0.0240733063	-0.0085419376	0.0316170275	0.0037138307	-0.0214284692	0.0038131498	-0.0024122467	-0.1293663348	-0.0649579088	0.0301528011	0.0060741284	-0.043245117	-0.0561154143	0.0537529655	0.0976617275	0.0179247828	-0.0184087359	-0.0068408643	0.0015938589	-0.0040505433	0.0290573585	0.0111260054	0.0752010773	-0.0350999853	-0.0292551681	-0.0309888552	0.0203197102	-0.0566835415	-0.0454559606	-0.0976836937	0.0108942729	0.0257314606	-0.0095525622	0.0302429363	0.0440392382	0.0180206797	-0.0254013702	-0.0223170215	0.0095377784	0.0220382207	0.0828830457	0.0804247506	0.1563506593	0.0254647668	-0.0639027588	0.0040130214	-0.010353599	0.1152676826	0.0141535233	0.0884432831	0.0020231867	0.0353616383	-0.012706012	-0.0502006325	-0.0023559765	-0.0998889875	0.0070626986	-0.0408978667362447	-0.0429267556549461	0.0016726355035756	0.0018427063510594	-0.1950332419569491	-0.0253104868664451	0.0006406207454164	0.0380379654682378	0.5624621410449038	0.0041498117961111	0.3163636601088172	1.72209379431435e-05	-0.0064168151408737	0.0013914035960802	1.936003967184913e-06	4.1175516552145965e-05	-0.000322155224758	-0.0012087895000955	1.037839888388775e-07	1.4611720555411287e-06	0.0014499819146367	-0.001081021144802	1.1686067155092422e-06	2.1024475527735106e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.424884963845	-0.6565535714016733	0.4310625921202921	434841.1789095802	718.8362352957133	-6.002936469184078	36.03524625306021	516725.5331741141	682.6744851856186	-0.0969868032739214	0.0094064400092943	466044.4527234493	689.6768235048412	538.081736793927	0.8315129999999998	20.075251	0.1781336949943004	0.1111274835595671	0.0117182654	-0.0532814537	0.0002024364	-0.0235808138	-0.074642658	0.06941595	0.0140741892	0.0144601196	-0.0024395202	-0.0119632274	-0.0008751828	0.0357993452	-0.0057218809	-0.0539107447	0.0032478586	-0.1888196561	0.0318381954	-0.0777735609	0.0357034381	-0.0208669216	-0.0058061827	0.0591763776	0.0219865561	0.0132177455	0.0052057748	-0.0086137855	-0.0052691092	0.0220480274	0.0331533373	0.0079766114	0.0200459433	0.0246147832	0.0112439691	-0.1540947668	0.0369634593	-0.0028408918	0.0159562085	-0.0312172139	0.0034537901	0.0180936008	-0.0114812841	-0.001929375	0.0333346375	0.0495856647	-0.0681786814	-0.0296872555	-0.0307629372	0.0840254275	0.0150357585	-0.0569364269	0.0359406091	0.0551469795	-0.002526976	0.0863421659	-0.0811008375	0.0952086859	-0.0782253709	0.0572778059	0.0239595847	-0.0485201152	0.045829063	0.0239591016	-0.0039259816	-0.0996917334	0.0117537397	-0.0409831624976391	-8.529576139439804e-05	0.0016796196083078	7.275366911850083e-09	-0.1647888635094005	0.0302443784475485	0.0009147224276785	0.0271553695367198	0.4681401819731263	-0.0943219590717774	0.2191552299778318	0.008896631963138	-0.0058968085300202	0.0005200066108534	2.704068753313431e-07	3.4772350839719e-05	-0.0004430156714132	-0.0001208604466552	1.962628851176884e-07	1.4607247565694444e-08	0.0010212077378738	-0.0004287741767629	1.8384729465870277e-07	1.0428652438933235e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.4222254743835	-0.0026594894615072	7.072884195868344e-06	434837.6714495887	724.3857235877342	5.5494882920208966	30.79682030327701	524734.6765377253	682.8326655530113	0.1581803673927879	0.0250210286285173	466260.44914623065	689.8409974590862	535.5979174789937	0.840277	20.28685	0.2413932930779199	0.1395523084877011	0.0013672127	-0.0304703051	0.0197878265	0.0173948117	-0.0444003108	0.0473418688	0.0062963675	0.0156265427	0.0181474148	-0.0385286304	-0.0008630995	-0.0160898569	-0.0329279849	-0.0105871829	-0.0440999519	-0.0866949885	-0.0827885475	0.0173555905	0.0686192462	-0.0148170387	0.0153151699	0.0653650524	0.0020089528	0.0148570011	-0.0159920901	-0.0288853764	0.0025706027	-0.0010128637	-0.0008234457	-0.0435953136	0.0408366055	0.0098189587	-0.094812176	-0.1393162109	0.0284639584	-0.0098343126	0.0592022626	-0.0212598752	0.0054623358	0.0153392853	-0.0169425905	0.0403653799	0.0364441241	0.0166255547	0.0153294781	-0.0019165651	-0.0145738068	-0.0106675001	0.1226023712	0.0638879061	0.0432791551	-0.0135678953	0.0123992536	0.0593679915	-0.1742974341	0.0533112289	-0.0575527651	0.0303809101	-0.0076226754	-0.0221620787	0.0033798807	-0.0240765366	-0.005495018	-0.0993960955	0.0164186847	-0.0302059360429041	0.010777226454735	0.000912398572228	0.0001161486100566	-0.1871488862232126	-0.0223600227138121	0.0004999706157621	0.0350247056145889	0.5720268487542342	0.1038866667811078	0.3272147156956995	0.0107924395348889	-0.0070448586888428	-0.0011480501588225	1.3180191671725958e-06	4.9630033945763895e-05	-0.0008391945344243	-0.0003961788630111	7.042474666076176e-07	1.5695769149676792e-07	0.0004780492171422	-0.0005431585207316	2.950211786433399e-07	2.2853105401027026e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.7991989388859	-1.6230265354976154	2.6342151349293923	432699.78612464	717.7058466493694	-6.679876938364828	44.62075591169827	515101.6823146881	681.9934223053799	-0.8392432476314298	0.7043292286949493	465115.0280678043	689.0013490794395	532.4477036638245	0.805797	19.454393	0.1690424581584447	0.0877649908611953	-0.0065377498	-0.019346405	-0.0088034335	-0.0242387668	-0.1028876586	0.0487775701	-0.010074206	0.003564078	-0.0149837465	0.0254060901	-0.0194318584	0.0605077401	0.0095367219	0.0462000916	0.0043192998	-0.0810275978	0.0388540821	0.0184019323	-0.0482923331	-0.036235208	-0.0726860468	-0.068095571	-0.0977601835	0.0052077392	0.0057406923	0.0091118918	0.0082649451	-0.0040853893	0.030648645	0.0911289226	0.0007838973	0.0029346557	-0.0347452622	-0.0781984024	0.0903302494	0.0276796906	0.0741631801	0.0501689455	0.004836153	0.0287308084	0.0066675913	0.0036226999	0.0395934529	0.0517976312	-0.0447162117	-0.0044653583	-0.0213417314	0.0601003233	0.0088692861	-0.0855238884	0.0257030619	-0.0206262897	0.0084345644	0.0943353214	-0.1028817687	0.0358234599	-0.0532465916	0.0160001205	-0.0025692635	-0.0637819018	-0.0127903976	0.0073914192	-0.0070626986	-0.0990023658	0.021047176	-0.0137954092140688	0.0164105268288353	0.0001903133153836	0.0002693053907999	-0.201919044227381	-0.0147701580041683	0.000218157567468	0.040771300421699	0.5246856589499131	-0.047341189804321	0.2752950407077045	0.0022411882520887	-0.0060670613880519	0.0009777973007908	9.560875614339694e-07	3.680923388639025e-05	-0.0015139440700469	-0.0006747495356226	2.292026647230173e-06	4.552869358229145e-07	0.0006359140511511	0.0001578648340089	2.4921305816657548e-08	4.0438668045140377e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.3372671271068	1.5380681882209046	2.365653751617136	434725.63182264176	719.45955583161	1.753709182240641	3.0754958958751377	517622.0524774176	681.7755367959916	-0.2178855093883385	0.0474740952014157	464817.8825734624	688.8357142443906	526.1964255362338	0.809689	19.548353	0.2040093394616559	0.1462167023504544	-0.0214503566	-0.0080527084	0.0087139662	-0.0001264818	-0.0735384556	0.0519895422	-0.0392194313	0.0007873105	0.0200687744	-0.012905953	-0.0029356148	0.0316976208	0.0405550648	0.0226274672	-0.0762804843	0.1279143526	0.0259635397	0.0535916991	-0.0372578244	0.0510587198	-0.0238202646	-0.1207583022	-0.046414907	0.002692793	-0.0235474448	-0.0201417118	-0.0110392878	-0.0066062404	0.0027839422	0.0542540238	-0.0604589062	0.0899060998	-0.0999820596	0.0479821434	0.0293182381	0.0459516366	0.0345441781	-0.0106060526	0.0067627073	0.0165734548	0.0014409748	0.0639436712	0.0360659	0.0189222788	0.0455193408	0.0073174294	0.002348112	-0.0271108788	0.0717127338	0.0303811336	0.0527876587	-0.0260518254	-0.0056904166	0.0143319121	-0.1362026815	-0.0239240153	-0.0355903517	-0.0444604262	-0.0523857023	0.031002068	-0.0812966531	-0.0238922043	-0.0086286366	-0.0985109326	0.0256289373	-0.010143884107336	0.0036515251067328	0.000102898384783	1.3333635605099991e-05	-0.1870764258766826	0.0148426183506983	0.0002203033195044	0.0349975891187939	0.6422631387906179	0.1175774798407047	0.4125019394491765	0.0138244637656913	-0.0072622120122652	-0.0011951506242132	1.4283850145574402e-06	5.273972331108896e-05	-0.0015132432625923	7.00807454600107e-07	2.2899051717809886e-06	4.91131088423081e-13	0.0004730111595486	-0.0001629028916024	2.6537352092455857e-08	2.237395570575111e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
